"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count","total_run"
"Central Coast","Sockeye",550,"Curtis Inlet",1954,NA,7500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1955,NA,3500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1956,NA,1500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1957,NA,2250,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1958,NA,7500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1959,NA,9000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1960,NA,3500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1961,NA,15000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1962,NA,15000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1963,NA,35000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1964,NA,7500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1965,NA,7500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1966,NA,15000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1967,NA,7500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1968,NA,7500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1969,NA,750,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1970,NA,3500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1971,NA,7500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1972,NA,7000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1973,NA,3500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1974,NA,4000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1976,NA,4000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1978,NA,5000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1979,NA,5000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1980,NA,3200,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1981,NA,300,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1982,NA,1000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1983,NA,1200,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1984,NA,3000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1985,NA,5500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1986,NA,500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1987,NA,3500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1988,NA,4000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1989,NA,1500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1990,NA,300,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1991,NA,8200,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1992,NA,8200,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1993,NA,5500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1996,NA,5000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1997,NA,8000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",1999,NA,1000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2000,NA,1000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2001,NA,2000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2002,NA,300,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2003,NA,7500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2004,NA,3000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2005,NA,3000,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2006,NA,9500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2007,NA,2300,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2008,NA,1600,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2013,NA,1500,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2014,NA,650,NA
"Central Coast","Sockeye",550,"Curtis Inlet",2015,NA,2552,NA
"Central Coast","Sockeye",551,"Dallain Creek",1934,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1935,NA,1500,NA
"Central Coast","Sockeye",551,"Dallain Creek",1936,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1937,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1938,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1939,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1940,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1941,NA,200,NA
"Central Coast","Sockeye",551,"Dallain Creek",1942,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1943,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1944,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1945,NA,1500,NA
"Central Coast","Sockeye",551,"Dallain Creek",1946,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1947,NA,1500,NA
"Central Coast","Sockeye",551,"Dallain Creek",1948,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1949,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1950,NA,1500,NA
"Central Coast","Sockeye",551,"Dallain Creek",1951,NA,100,NA
"Central Coast","Sockeye",551,"Dallain Creek",1953,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1954,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1955,NA,75,NA
"Central Coast","Sockeye",551,"Dallain Creek",1956,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1957,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1958,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1959,NA,25,NA
"Central Coast","Sockeye",551,"Dallain Creek",1960,NA,750,NA
"Central Coast","Sockeye",551,"Dallain Creek",1962,NA,400,NA
"Central Coast","Sockeye",551,"Dallain Creek",1963,NA,75,NA
"Central Coast","Sockeye",551,"Dallain Creek",1964,NA,75,NA
"Central Coast","Sockeye",551,"Dallain Creek",1974,NA,50,NA
"Central Coast","Sockeye",552,"Deer",1934,NA,1500,NA
"Central Coast","Sockeye",552,"Deer",1935,NA,3500,NA
"Central Coast","Sockeye",552,"Deer",1936,NA,3500,NA
"Central Coast","Sockeye",552,"Deer",1937,NA,3500,NA
"Central Coast","Sockeye",552,"Deer",1938,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1939,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1948,NA,3500,NA
"Central Coast","Sockeye",552,"Deer",1949,NA,1500,NA
"Central Coast","Sockeye",552,"Deer",1950,NA,350,NA
"Central Coast","Sockeye",552,"Deer",1951,NA,350,NA
"Central Coast","Sockeye",552,"Deer",1952,NA,488,NA
"Central Coast","Sockeye",552,"Deer",1953,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1955,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1956,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1957,NA,200,NA
"Central Coast","Sockeye",552,"Deer",1958,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1959,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1960,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1961,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1963,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1964,NA,400,NA
"Central Coast","Sockeye",552,"Deer",1965,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1966,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1967,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1968,NA,750,NA
"Central Coast","Sockeye",552,"Deer",1969,NA,400,NA
"Central Coast","Sockeye",552,"Deer",1972,NA,400,NA
"Central Coast","Sockeye",552,"Deer",1973,NA,1500,NA
"Central Coast","Sockeye",552,"Deer",1978,NA,300,NA
"Central Coast","Sockeye",552,"Deer",1984,NA,300,NA
"Central Coast","Sockeye",552,"Deer",1985,NA,550,NA
"Central Coast","Sockeye",552,"Deer",1989,NA,500,NA
"Central Coast","Sockeye",552,"Deer",1990,NA,60,NA
"Central Coast","Sockeye",552,"Deer",1991,NA,150,NA
"Central Coast","Sockeye",552,"Deer",1992,NA,25,NA
"Central Coast","Sockeye",552,"Deer",1993,NA,500,NA
"Central Coast","Sockeye",552,"Deer",2013,NA,3000,NA
"Central Coast","Sockeye",552,"Deer",2014,NA,675,NA
"Central Coast","Sockeye",552,"Deer",2016,NA,400,NA
"Central Coast","Sockeye",552,"Deer",2017,NA,360,NA
"Central Coast","Sockeye",552,"Deer",2019,NA,320,NA
"Central Coast","Sockeye",552,"Deer",2020,NA,75,NA
"Central Coast","Sockeye",552,"Deer",2021,NA,850,NA
"Central Coast","Sockeye",552,"Deer",2022,NA,1030,NA
"Central Coast","Sockeye",553,"Devon",1934,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1935,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1936,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1937,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1938,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1939,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1940,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1941,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1942,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1943,NA,15000,NA
"Central Coast","Sockeye",553,"Devon",1944,NA,35000,NA
"Central Coast","Sockeye",553,"Devon",1945,NA,15000,NA
"Central Coast","Sockeye",553,"Devon",1946,NA,15000,NA
"Central Coast","Sockeye",553,"Devon",1947,NA,5106,NA
"Central Coast","Sockeye",553,"Devon",1948,NA,1500,NA
"Central Coast","Sockeye",553,"Devon",1949,NA,8000,NA
"Central Coast","Sockeye",553,"Devon",1950,NA,9800,NA
"Central Coast","Sockeye",553,"Devon",1951,NA,5200,NA
"Central Coast","Sockeye",553,"Devon",1952,NA,2500,NA
"Central Coast","Sockeye",553,"Devon",1953,NA,2500,NA
"Central Coast","Sockeye",553,"Devon",1954,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1955,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1956,NA,1500,NA
"Central Coast","Sockeye",553,"Devon",1957,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1958,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1959,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1960,NA,1500,NA
"Central Coast","Sockeye",553,"Devon",1961,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1962,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1963,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1964,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1965,NA,7500,NA
"Central Coast","Sockeye",553,"Devon",1966,NA,15000,NA
"Central Coast","Sockeye",553,"Devon",1967,NA,1500,NA
"Central Coast","Sockeye",553,"Devon",1968,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1969,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1970,NA,1500,NA
"Central Coast","Sockeye",553,"Devon",1971,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1972,NA,1800,NA
"Central Coast","Sockeye",553,"Devon",1973,NA,2800,NA
"Central Coast","Sockeye",553,"Devon",1974,NA,4000,NA
"Central Coast","Sockeye",553,"Devon",1975,NA,2500,NA
"Central Coast","Sockeye",553,"Devon",1976,NA,800,NA
"Central Coast","Sockeye",553,"Devon",1977,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1978,NA,4000,NA
"Central Coast","Sockeye",553,"Devon",1979,NA,1000,NA
"Central Coast","Sockeye",553,"Devon",1980,NA,1800,NA
"Central Coast","Sockeye",553,"Devon",1981,NA,6000,NA
"Central Coast","Sockeye",553,"Devon",1982,NA,10000,NA
"Central Coast","Sockeye",553,"Devon",1983,NA,500,NA
"Central Coast","Sockeye",553,"Devon",1984,NA,500,NA
"Central Coast","Sockeye",553,"Devon",1985,NA,3100,NA
"Central Coast","Sockeye",553,"Devon",1986,NA,1500,NA
"Central Coast","Sockeye",553,"Devon",1987,NA,1500,NA
"Central Coast","Sockeye",553,"Devon",1988,NA,3000,NA
"Central Coast","Sockeye",553,"Devon",1989,NA,1000,NA
"Central Coast","Sockeye",553,"Devon",1990,NA,50,NA
"Central Coast","Sockeye",553,"Devon",1991,NA,5500,NA
"Central Coast","Sockeye",553,"Devon",1992,NA,3000,NA
"Central Coast","Sockeye",553,"Devon",1993,NA,3500,NA
"Central Coast","Sockeye",553,"Devon",1995,NA,2000,NA
"Central Coast","Sockeye",553,"Devon",1996,NA,5500,NA
"Central Coast","Sockeye",553,"Devon",1997,NA,6000,NA
"Central Coast","Sockeye",553,"Devon",1998,NA,1500,NA
"Central Coast","Sockeye",553,"Devon",1999,NA,2500,NA
"Central Coast","Sockeye",553,"Devon",2000,NA,4000,NA
"Central Coast","Sockeye",553,"Devon",2001,NA,4000,NA
"Central Coast","Sockeye",553,"Devon",2002,NA,1200,NA
"Central Coast","Sockeye",553,"Devon",2003,NA,10000,NA
"Central Coast","Sockeye",553,"Devon",2004,NA,4000,NA
"Central Coast","Sockeye",553,"Devon",2005,NA,5000,NA
"Central Coast","Sockeye",553,"Devon",2006,NA,2500,NA
"Central Coast","Sockeye",553,"Devon",2007,NA,3000,NA
"Central Coast","Sockeye",553,"Devon",2008,NA,1300,NA
"Central Coast","Sockeye",553,"Devon",2013,NA,4400,NA
"Central Coast","Sockeye",553,"Devon",2014,NA,2900,NA
"Central Coast","Sockeye",553,"Devon",2015,NA,8700,NA
"Central Coast","Sockeye",553,"Devon",2016,NA,822,NA
"Central Coast","Sockeye",553,"Devon",2017,NA,1090,NA
"Central Coast","Sockeye",533,"Dome",1991,NA,2,NA
"Central Coast","Sockeye",533,"Dome",1993,NA,5,NA
"Central Coast","Sockeye",533,"Dome",1997,NA,5,NA
"Central Coast","Sockeye",533,"Dome",1998,NA,3,NA
"Central Coast","Sockeye",554,"Douglas Creek",1958,NA,75,NA
"Central Coast","Sockeye",554,"Douglas Creek",1959,NA,200,NA
"Central Coast","Sockeye",554,"Douglas Creek",1960,NA,200,NA
"Central Coast","Sockeye",554,"Douglas Creek",1962,NA,400,NA
"Central Coast","Sockeye",554,"Douglas Creek",1963,NA,750,NA
"Central Coast","Sockeye",554,"Douglas Creek",1964,NA,200,NA
"Central Coast","Sockeye",554,"Douglas Creek",1986,NA,100,NA
"Central Coast","Sockeye",554,"Douglas Creek",1995,NA,4,NA
"Central Coast","Sockeye",555,"Elizabeth",1950,NA,400,NA
"Central Coast","Sockeye",555,"Elizabeth",1951,NA,200,NA
"Central Coast","Sockeye",555,"Elizabeth",1952,NA,200,NA
"Central Coast","Sockeye",555,"Elizabeth",1953,NA,200,NA
"Central Coast","Sockeye",555,"Elizabeth",1954,NA,200,NA
"Central Coast","Sockeye",555,"Elizabeth",1956,NA,200,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1961,NA,750,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1963,NA,3500,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1964,NA,400,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1965,NA,75,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1974,NA,25,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1981,NA,75,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1983,NA,1,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1985,NA,185,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1986,NA,125,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1990,NA,10,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1992,NA,5,NA
"Central Coast","Sockeye",556,"Elsie/Hoy",1998,NA,10,NA
"Central Coast","Sockeye",557,"End Hill Creek",1934,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1935,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1936,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1937,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1938,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1939,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1940,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1941,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1942,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1943,NA,7500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1945,NA,7500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1946,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1947,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1948,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1949,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1950,NA,630,NA
"Central Coast","Sockeye",557,"End Hill Creek",1951,NA,350,NA
"Central Coast","Sockeye",557,"End Hill Creek",1952,NA,1500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1954,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1955,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1956,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1958,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1959,NA,7500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1960,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1961,NA,7500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1962,NA,1500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1963,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1964,NA,3500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1965,NA,1500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1966,NA,7500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1967,NA,1500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1968,NA,750,NA
"Central Coast","Sockeye",557,"End Hill Creek",1969,NA,750,NA
"Central Coast","Sockeye",557,"End Hill Creek",1970,NA,1500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1971,NA,1500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1972,NA,2000,NA
"Central Coast","Sockeye",557,"End Hill Creek",1973,NA,1300,NA
"Central Coast","Sockeye",557,"End Hill Creek",1974,NA,600,NA
"Central Coast","Sockeye",557,"End Hill Creek",1975,NA,200,NA
"Central Coast","Sockeye",557,"End Hill Creek",1976,NA,1000,NA
"Central Coast","Sockeye",557,"End Hill Creek",1978,NA,1000,NA
"Central Coast","Sockeye",557,"End Hill Creek",1979,NA,500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1980,NA,700,NA
"Central Coast","Sockeye",557,"End Hill Creek",1981,NA,400,NA
"Central Coast","Sockeye",557,"End Hill Creek",1983,NA,650,NA
"Central Coast","Sockeye",557,"End Hill Creek",1984,NA,300,NA
"Central Coast","Sockeye",557,"End Hill Creek",1985,NA,1000,NA
"Central Coast","Sockeye",557,"End Hill Creek",1986,NA,500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1987,NA,300,NA
"Central Coast","Sockeye",557,"End Hill Creek",1989,NA,500,NA
"Central Coast","Sockeye",557,"End Hill Creek",1992,NA,400,NA
"Central Coast","Sockeye",534,"Evelyn",1934,NA,15000,NA
"Central Coast","Sockeye",534,"Evelyn",1935,NA,15000,NA
"Central Coast","Sockeye",534,"Evelyn",1936,NA,7500,NA
"Central Coast","Sockeye",534,"Evelyn",1937,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1938,NA,7500,NA
"Central Coast","Sockeye",534,"Evelyn",1939,NA,7500,NA
"Central Coast","Sockeye",534,"Evelyn",1940,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1941,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1942,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1943,NA,3500,NA
"Central Coast","Sockeye",534,"Evelyn",1944,NA,3500,NA
"Central Coast","Sockeye",534,"Evelyn",1945,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1946,NA,200,NA
"Central Coast","Sockeye",534,"Evelyn",1947,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1948,NA,3500,NA
"Central Coast","Sockeye",534,"Evelyn",1949,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1950,NA,750,NA
"Central Coast","Sockeye",534,"Evelyn",1951,NA,700,NA
"Central Coast","Sockeye",534,"Evelyn",1953,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1954,NA,750,NA
"Central Coast","Sockeye",534,"Evelyn",1955,NA,750,NA
"Central Coast","Sockeye",534,"Evelyn",1956,NA,750,NA
"Central Coast","Sockeye",534,"Evelyn",1957,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1958,NA,3500,NA
"Central Coast","Sockeye",534,"Evelyn",1959,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1960,NA,25,NA
"Central Coast","Sockeye",534,"Evelyn",1961,NA,750,NA
"Central Coast","Sockeye",534,"Evelyn",1962,NA,3500,NA
"Central Coast","Sockeye",534,"Evelyn",1963,NA,3500,NA
"Central Coast","Sockeye",534,"Evelyn",1964,NA,3500,NA
"Central Coast","Sockeye",534,"Evelyn",1965,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1966,NA,700,NA
"Central Coast","Sockeye",534,"Evelyn",1967,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1968,NA,750,NA
"Central Coast","Sockeye",534,"Evelyn",1971,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1972,NA,1200,NA
"Central Coast","Sockeye",534,"Evelyn",1973,NA,800,NA
"Central Coast","Sockeye",534,"Evelyn",1974,NA,1000,NA
"Central Coast","Sockeye",534,"Evelyn",1975,NA,700,NA
"Central Coast","Sockeye",534,"Evelyn",1976,NA,500,NA
"Central Coast","Sockeye",534,"Evelyn",1977,NA,100,NA
"Central Coast","Sockeye",534,"Evelyn",1978,NA,300,NA
"Central Coast","Sockeye",534,"Evelyn",1979,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",1980,NA,50,NA
"Central Coast","Sockeye",534,"Evelyn",1981,NA,600,NA
"Central Coast","Sockeye",534,"Evelyn",1982,NA,400,NA
"Central Coast","Sockeye",534,"Evelyn",1983,NA,200,NA
"Central Coast","Sockeye",534,"Evelyn",1984,NA,300,NA
"Central Coast","Sockeye",534,"Evelyn",1985,NA,400,NA
"Central Coast","Sockeye",534,"Evelyn",1986,NA,250,NA
"Central Coast","Sockeye",534,"Evelyn",1987,NA,200,NA
"Central Coast","Sockeye",534,"Evelyn",1988,NA,200,NA
"Central Coast","Sockeye",534,"Evelyn",1989,NA,100,NA
"Central Coast","Sockeye",534,"Evelyn",1990,NA,250,NA
"Central Coast","Sockeye",534,"Evelyn",1993,NA,300,NA
"Central Coast","Sockeye",534,"Evelyn",1994,NA,278,NA
"Central Coast","Sockeye",534,"Evelyn",1995,NA,52,NA
"Central Coast","Sockeye",534,"Evelyn",1996,NA,130,NA
"Central Coast","Sockeye",534,"Evelyn",1997,NA,70,NA
"Central Coast","Sockeye",534,"Evelyn",1998,NA,410,NA
"Central Coast","Sockeye",534,"Evelyn",1999,NA,500,NA
"Central Coast","Sockeye",534,"Evelyn",2000,NA,300,NA
"Central Coast","Sockeye",534,"Evelyn",2001,NA,1100,NA
"Central Coast","Sockeye",534,"Evelyn",2002,NA,1200,NA
"Central Coast","Sockeye",534,"Evelyn",2003,NA,870,NA
"Central Coast","Sockeye",534,"Evelyn",2004,NA,900,NA
"Central Coast","Sockeye",534,"Evelyn",2005,NA,1250,NA
"Central Coast","Sockeye",534,"Evelyn",2006,NA,550,NA
"Central Coast","Sockeye",534,"Evelyn",2007,NA,1500,NA
"Central Coast","Sockeye",534,"Evelyn",2008,NA,730,NA
"Central Coast","Sockeye",534,"Evelyn",2009,NA,1380,NA
"Central Coast","Sockeye",534,"Evelyn",2010,NA,350,NA
"Central Coast","Sockeye",534,"Evelyn",2011,NA,1040,NA
"Central Coast","Sockeye",534,"Evelyn",2012,NA,1075,NA
"Central Coast","Sockeye",534,"Evelyn",2013,NA,1800,NA
"Central Coast","Sockeye",534,"Evelyn",2014,NA,920,NA
"Central Coast","Sockeye",534,"Evelyn",2015,NA,850,NA
"Central Coast","Sockeye",534,"Evelyn",2016,NA,730,NA
"Central Coast","Sockeye",534,"Evelyn",2017,NA,1860,NA
"Central Coast","Sockeye",534,"Evelyn",2018,NA,370,NA
"Central Coast","Sockeye",534,"Evelyn",2019,NA,540,NA
"Central Coast","Sockeye",534,"Evelyn",2020,NA,340,NA
"Central Coast","Sockeye",534,"Evelyn",2021,NA,920,NA
"Central Coast","Sockeye",534,"Evelyn",2022,NA,860,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1958,NA,200,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1959,NA,200,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1960,NA,750,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1962,NA,750,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1963,NA,200,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1964,NA,400,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1977,NA,150,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1978,NA,75,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1981,NA,250,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1982,NA,250,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1984,NA,200,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1985,NA,200,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1986,NA,250,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1987,NA,100,NA
"Central Coast","Sockeye",558,"Evinrude Inlet",1991,NA,5,NA
"Central Coast","Sockeye",549,"Fannie Cove",1950,NA,1500,NA
"Central Coast","Sockeye",549,"Fannie Cove",1952,NA,350,NA
"Central Coast","Sockeye",549,"Fannie Cove",1953,NA,550,NA
"Central Coast","Sockeye",549,"Fannie Cove",1954,NA,1100,NA
"Central Coast","Sockeye",549,"Fannie Cove",1955,NA,1250,NA
"Central Coast","Sockeye",549,"Fannie Cove",1956,NA,750,NA
"Central Coast","Sockeye",549,"Fannie Cove",1958,NA,500,NA
"Central Coast","Sockeye",549,"Fannie Cove",1959,NA,1200,NA
"Central Coast","Sockeye",549,"Fannie Cove",1960,NA,1000,NA
"Central Coast","Sockeye",549,"Fannie Cove",1961,NA,1200,NA
"Central Coast","Sockeye",549,"Fannie Cove",1962,NA,1000,NA
"Central Coast","Sockeye",549,"Fannie Cove",1963,NA,1500,NA
"Central Coast","Sockeye",549,"Fannie Cove",1964,NA,1500,NA
"Central Coast","Sockeye",549,"Fannie Cove",1966,NA,1000,NA
"Central Coast","Sockeye",549,"Fannie Cove",1967,NA,400,NA
"Central Coast","Sockeye",549,"Fannie Cove",1968,NA,800,NA
"Central Coast","Sockeye",549,"Fannie Cove",1969,NA,400,NA
"Central Coast","Sockeye",549,"Fannie Cove",1970,NA,1000,NA
"Central Coast","Sockeye",549,"Fannie Cove",1971,NA,1500,NA
"Central Coast","Sockeye",549,"Fannie Cove",1972,NA,500,NA
"Central Coast","Sockeye",549,"Fannie Cove",1973,NA,1000,NA
"Central Coast","Sockeye",549,"Fannie Cove",1974,NA,1000,NA
"Central Coast","Sockeye",549,"Fannie Cove",1975,NA,700,NA
