"scale","abundance_type","region","species","cuid","cu_name_pse","year","perc_anom"
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2005,NA
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2006,-72.7
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2007,NA
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2008,-69.2
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2009,NA
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2010,-72.3
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2011,NA
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2012,14.8
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2013,NA
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2014,21.6
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2015,NA
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2016,97.6
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2017,NA
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2018,-75.7
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2019,NA
"ConservationUnit","spawner","Central Coast","Pink",609,"Hecate Strait-Fjords (even)",2020,297
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1955,-54.3
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1956,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1957,-14.1
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1958,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1959,7.3
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1960,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1961,122.2
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1962,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1963,23.6
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1964,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1965,-61.4
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1966,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1967,-88.9
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1968,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1969,-96.6
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1970,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1971,-90.6
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1972,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1973,-91.1
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1974,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1975,-87.7
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1976,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1977,-46.1
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1978,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1979,91.8
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1980,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1981,9.7
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1982,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1983,153.8
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1984,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1985,447.5
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1986,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1987,-10.8
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1988,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1989,-2.9
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1990,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1991,367.6
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1992,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1993,133.1
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1994,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1995,14.7
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1996,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1997,216.2
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1998,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",1999,91.8
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2000,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2001,581.3
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2002,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2003,209.2
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2004,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2005,185
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2006,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2007,100.7
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2008,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2009,143.7
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2010,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2011,82
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2012,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2013,243.7
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2014,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2015,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2016,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2017,636.6
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2018,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2019,-93.5
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2020,NA
"ConservationUnit","spawner","Central Coast","Pink",610,"Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd)",2021,-36.8
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1955,-9.5
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1956,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1957,46.5
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1958,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1959,-35.5
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1960,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1961,0.8
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1962,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1963,26.8
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1964,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1965,-48.4
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1966,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1967,-73.4
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1968,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1969,-35.2
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1970,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1971,54.6
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1972,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1973,-37.9
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1974,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1975,-8.5
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1976,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1977,55.6
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1978,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1979,31
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1980,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1981,26.6
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1982,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1983,-12.7
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1984,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1985,93.8
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1986,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1987,-43.7
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1988,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1989,-18
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1990,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1991,-3.3
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1992,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1993,-51.4
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1994,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1995,4.6
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1996,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1997,-26.1
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1998,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",1999,46.6
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2000,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2001,189.3
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2002,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2003,67.8
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2004,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2005,90.4
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2006,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2007,58.8
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2008,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2009,232.9
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2010,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2011,19
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2012,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2013,131.1
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2014,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2015,-66.6
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2016,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2017,-63.3
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2018,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2019,-37.1
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2020,NA
"ConservationUnit","spawner","Central Coast","Pink",611,"Hecate Strait-Lowlands (odd)",2021,5
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1955,-55
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1956,NA
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1957,-60.3
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1958,NA
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1959,-43.7
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1960,NA
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1961,45.8
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1962,NA
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1963,148
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1964,NA
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1965,-21.5
"ConservationUnit","spawner","Central Coast","Pink",612,"Hecate Strait-Fjords (odd)",1966,NA
