"region","species","cuid","cu_name_pse","abundance_type","year","perc_anom"
"Skeena","Chum",214,"Middle Skeena","spawner",1993,97.7
"Skeena","Chum",214,"Middle Skeena","spawner",1994,50.7
"Skeena","Chum",214,"Middle Skeena","spawner",1995,5.5
"Skeena","Chum",214,"Middle Skeena","spawner",1996,-24.7
"Skeena","Chum",214,"Middle Skeena","spawner",1997,-41.9
"Skeena","Chum",214,"Middle Skeena","spawner",1998,-45.1
"Skeena","Chum",214,"Middle Skeena","spawner",1999,-47.7
"Skeena","Chum",214,"Middle Skeena","spawner",2000,-48.7
"Skeena","Chum",214,"Middle Skeena","spawner",2001,-27.5
"Skeena","Chum",214,"Middle Skeena","spawner",2002,NA
"Skeena","Chum",214,"Middle Skeena","spawner",2003,112.3
"Skeena","Chum",214,"Middle Skeena","spawner",2004,123.8
"Skeena","Chum",214,"Middle Skeena","spawner",2005,124.2
"Skeena","Chum",214,"Middle Skeena","spawner",2006,74.8
"Skeena","Chum",214,"Middle Skeena","spawner",2007,17.2
"Skeena","Chum",214,"Middle Skeena","spawner",2008,-38.3
"Skeena","Chum",214,"Middle Skeena","spawner",2009,-49.6
"Skeena","Chum",214,"Middle Skeena","spawner",2010,-56.8
"Skeena","Chum",214,"Middle Skeena","spawner",2011,-53.7
"Skeena","Chum",214,"Middle Skeena","spawner",2012,-39.5
"Skeena","Chum",214,"Middle Skeena","spawner",2013,-44.6
"Skeena","Chum",214,"Middle Skeena","spawner",2014,-42.3
"Skeena","Chum",214,"Middle Skeena","spawner",2015,-47.6
"Skeena","Chum",214,"Middle Skeena","spawner",2016,-38.3
"Skeena","Chum",214,"Middle Skeena","spawner",2017,-45.8
"Skeena","Chum",220,"Skeena Estuary","spawner",1954,NA
"Skeena","Chum",220,"Skeena Estuary","spawner",1955,NA
"Skeena","Chum",220,"Skeena Estuary","spawner",1956,NA
"Skeena","Chum",220,"Skeena Estuary","spawner",1957,434.1
"Skeena","Chum",220,"Skeena Estuary","spawner",1958,226
"Skeena","Chum",220,"Skeena Estuary","spawner",1959,225
"Skeena","Chum",220,"Skeena Estuary","spawner",1960,251.3
"Skeena","Chum",220,"Skeena Estuary","spawner",1961,140.5
"Skeena","Chum",220,"Skeena Estuary","spawner",1962,122.6
"Skeena","Chum",220,"Skeena Estuary","spawner",1963,154.9
"Skeena","Chum",220,"Skeena Estuary","spawner",1964,206.3
"Skeena","Chum",220,"Skeena Estuary","spawner",1965,232.8
"Skeena","Chum",220,"Skeena Estuary","spawner",1966,249.4
"Skeena","Chum",220,"Skeena Estuary","spawner",1967,181.7
"Skeena","Chum",220,"Skeena Estuary","spawner",1968,146.9
"Skeena","Chum",220,"Skeena Estuary","spawner",1969,31.5
"Skeena","Chum",220,"Skeena Estuary","spawner",1970,10.9
"Skeena","Chum",220,"Skeena Estuary","spawner",1971,2.1
"Skeena","Chum",220,"Skeena Estuary","spawner",1972,-29.6
"Skeena","Chum",220,"Skeena Estuary","spawner",1973,28.1
"Skeena","Chum",220,"Skeena Estuary","spawner",1974,28.1
"Skeena","Chum",220,"Skeena Estuary","spawner",1975,28.1
"Skeena","Chum",220,"Skeena Estuary","spawner",1976,28.1
"Skeena","Chum",220,"Skeena Estuary","spawner",1977,28.1
"Skeena","Chum",220,"Skeena Estuary","spawner",1978,9.4
"Skeena","Chum",220,"Skeena Estuary","spawner",1979,9.4
"Skeena","Chum",220,"Skeena Estuary","spawner",1980,-6.6
"Skeena","Chum",220,"Skeena Estuary","spawner",1981,-6.6
"Skeena","Chum",220,"Skeena Estuary","spawner",1982,-68
"Skeena","Chum",220,"Skeena Estuary","spawner",1983,-86.9
"Skeena","Chum",220,"Skeena Estuary","spawner",1984,-79
"Skeena","Chum",220,"Skeena Estuary","spawner",1985,-79
"Skeena","Chum",220,"Skeena Estuary","spawner",1986,-72.5
"Skeena","Chum",220,"Skeena Estuary","spawner",1987,-37.9
"Skeena","Chum",220,"Skeena Estuary","spawner",1988,-48
"Skeena","Chum",220,"Skeena Estuary","spawner",1989,-60.3
"Skeena","Chum",220,"Skeena Estuary","spawner",1990,-70.6
"Skeena","Chum",220,"Skeena Estuary","spawner",1991,-70.6
"Skeena","Chum",220,"Skeena Estuary","spawner",1992,-87.8
"Skeena","Chum",220,"Skeena Estuary","spawner",1993,-86.9
"Skeena","Chum",220,"Skeena Estuary","spawner",1994,-86.9
"Skeena","Chum",220,"Skeena Estuary","spawner",1995,-79
"Skeena","Chum",220,"Skeena Estuary","spawner",1996,-62.2
"Skeena","Chum",220,"Skeena Estuary","spawner",1997,-46.6
"Skeena","Chum",220,"Skeena Estuary","spawner",1998,-36.8
"Skeena","Chum",220,"Skeena Estuary","spawner",1999,-25.3
"Skeena","Chum",220,"Skeena Estuary","spawner",2000,-57.6
"Skeena","Chum",220,"Skeena Estuary","spawner",2001,-57.6
"Skeena","Chum",220,"Skeena Estuary","spawner",2002,-72.3
"Skeena","Chum",220,"Skeena Estuary","spawner",2003,-72.3
"Skeena","Chum",220,"Skeena Estuary","spawner",2004,-73.9
"Skeena","Chum",220,"Skeena Estuary","spawner",2005,-52.2
"Skeena","Chum",220,"Skeena Estuary","spawner",2006,8.5
"Skeena","Chum",220,"Skeena Estuary","spawner",2007,8.5
"Skeena","Chum",220,"Skeena Estuary","spawner",2008,144.6
"Skeena","Chum",220,"Skeena Estuary","spawner",2009,182.4
"Skeena","Chum",220,"Skeena Estuary","spawner",2010,54.7
"Skeena","Chum",220,"Skeena Estuary","spawner",2011,54.7
"Skeena","Chum",220,"Skeena Estuary","spawner",2012,54.7
"Skeena","Chum",220,"Skeena Estuary","spawner",2013,-50.7
"Skeena","Chum",220,"Skeena Estuary","spawner",2014,-78.3
"Skeena","Chum",220,"Skeena Estuary","spawner",2015,-78.3
"Skeena","Chum",220,"Skeena Estuary","spawner",2016,-69.6
"Skeena","Chum",220,"Skeena Estuary","spawner",2017,-52.3
"Skeena","Coho",202,"Lower Skeena","spawner",1954,NA
"Skeena","Coho",202,"Lower Skeena","spawner",1955,NA
"Skeena","Coho",202,"Lower Skeena","spawner",1956,126.9
"Skeena","Coho",202,"Lower Skeena","spawner",1957,136.2
"Skeena","Coho",202,"Lower Skeena","spawner",1958,248.4
"Skeena","Coho",202,"Lower Skeena","spawner",1959,254.2
"Skeena","Coho",202,"Lower Skeena","spawner",1960,388.5
"Skeena","Coho",202,"Lower Skeena","spawner",1961,234.6
"Skeena","Coho",202,"Lower Skeena","spawner",1962,120.5
"Skeena","Coho",202,"Lower Skeena","spawner",1963,124.8
"Skeena","Coho",202,"Lower Skeena","spawner",1964,117.5
"Skeena","Coho",202,"Lower Skeena","spawner",1965,315
"Skeena","Coho",202,"Lower Skeena","spawner",1966,250.6
"Skeena","Coho",202,"Lower Skeena","spawner",1967,192.5
"Skeena","Coho",202,"Lower Skeena","spawner",1968,119.6
"Skeena","Coho",202,"Lower Skeena","spawner",1969,75.7
"Skeena","Coho",202,"Lower Skeena","spawner",1970,100.4
"Skeena","Coho",202,"Lower Skeena","spawner",1971,67
"Skeena","Coho",202,"Lower Skeena","spawner",1972,49.4
"Skeena","Coho",202,"Lower Skeena","spawner",1973,2.3
"Skeena","Coho",202,"Lower Skeena","spawner",1974,-23.5
"Skeena","Coho",202,"Lower Skeena","spawner",1975,-45.5
"Skeena","Coho",202,"Lower Skeena","spawner",1976,-41.1
"Skeena","Coho",202,"Lower Skeena","spawner",1977,-46.8
"Skeena","Coho",202,"Lower Skeena","spawner",1978,-34.4
"Skeena","Coho",202,"Lower Skeena","spawner",1979,-47.2
"Skeena","Coho",202,"Lower Skeena","spawner",1980,-39.6
"Skeena","Coho",202,"Lower Skeena","spawner",1981,-38.1
"Skeena","Coho",202,"Lower Skeena","spawner",1982,-38.7
"Skeena","Coho",202,"Lower Skeena","spawner",1983,-47.2
"Skeena","Coho",202,"Lower Skeena","spawner",1984,-38.7
"Skeena","Coho",202,"Lower Skeena","spawner",1985,-37.7
"Skeena","Coho",202,"Lower Skeena","spawner",1986,-13.8
"Skeena","Coho",202,"Lower Skeena","spawner",1987,-10.5
"Skeena","Coho",202,"Lower Skeena","spawner",1988,-19.7
"Skeena","Coho",202,"Lower Skeena","spawner",1989,-23.6
"Skeena","Coho",202,"Lower Skeena","spawner",1990,-17.7
"Skeena","Coho",202,"Lower Skeena","spawner",1991,29.9
"Skeena","Coho",202,"Lower Skeena","spawner",1992,31.9
"Skeena","Coho",202,"Lower Skeena","spawner",1993,-9
"Skeena","Coho",202,"Lower Skeena","spawner",1994,-6.2
"Skeena","Coho",202,"Lower Skeena","spawner",1995,-27.8
"Skeena","Coho",202,"Lower Skeena","spawner",1996,-33.5
"Skeena","Coho",202,"Lower Skeena","spawner",1997,-63.1
"Skeena","Coho",202,"Lower Skeena","spawner",1998,-53.9
"Skeena","Coho",202,"Lower Skeena","spawner",1999,-32.6
"Skeena","Coho",202,"Lower Skeena","spawner",2000,-9.6
"Skeena","Coho",202,"Lower Skeena","spawner",2001,-11.7
"Skeena","Coho",202,"Lower Skeena","spawner",2002,-21.7
"Skeena","Coho",202,"Lower Skeena","spawner",2003,-3.8
"Skeena","Coho",202,"Lower Skeena","spawner",2004,-13.7
"Skeena","Coho",202,"Lower Skeena","spawner",2005,-19.3
"Skeena","Coho",202,"Lower Skeena","spawner",2006,-35.6
"Skeena","Coho",202,"Lower Skeena","spawner",2007,-43.1
"Skeena","Coho",202,"Lower Skeena","spawner",2008,-55.4
"Skeena","Coho",202,"Lower Skeena","spawner",2009,-45.3
"Skeena","Coho",202,"Lower Skeena","spawner",2010,-25.6
"Skeena","Coho",202,"Lower Skeena","spawner",2011,-14.1
"Skeena","Coho",202,"Lower Skeena","spawner",2012,-26.7
"Skeena","Coho",202,"Lower Skeena","spawner",2013,-22.7
"Skeena","Coho",202,"Lower Skeena","spawner",2014,-3.2
"Skeena","Coho",202,"Lower Skeena","spawner",2015,-20.8
"Skeena","Coho",202,"Lower Skeena","spawner",2016,-27.1
"Skeena","Coho",202,"Lower Skeena","spawner",2017,-41.3
"Skeena","Coho",215,"Middle Skeena","spawner",1954,NA
"Skeena","Coho",215,"Middle Skeena","spawner",1955,NA
"Skeena","Coho",215,"Middle Skeena","spawner",1956,118.7
"Skeena","Coho",215,"Middle Skeena","spawner",1957,43.5
"Skeena","Coho",215,"Middle Skeena","spawner",1958,19.7
"Skeena","Coho",215,"Middle Skeena","spawner",1959,-12.7
"Skeena","Coho",215,"Middle Skeena","spawner",1960,34
"Skeena","Coho",215,"Middle Skeena","spawner",1961,27.7
"Skeena","Coho",215,"Middle Skeena","spawner",1962,46.4
"Skeena","Coho",215,"Middle Skeena","spawner",1963,-8.3
"Skeena","Coho",215,"Middle Skeena","spawner",1964,-16
"Skeena","Coho",215,"Middle Skeena","spawner",1965,-30.9
"Skeena","Coho",215,"Middle Skeena","spawner",1966,-21.9
"Skeena","Coho",215,"Middle Skeena","spawner",1967,-24.7
"Skeena","Coho",215,"Middle Skeena","spawner",1968,-9.3
"Skeena","Coho",215,"Middle Skeena","spawner",1969,-5
"Skeena","Coho",215,"Middle Skeena","spawner",1970,4.5
"Skeena","Coho",215,"Middle Skeena","spawner",1971,-6.3
"Skeena","Coho",215,"Middle Skeena","spawner",1972,5.1
"Skeena","Coho",215,"Middle Skeena","spawner",1973,13.7
"Skeena","Coho",215,"Middle Skeena","spawner",1974,-3.5
"Skeena","Coho",215,"Middle Skeena","spawner",1975,-41.6
"Skeena","Coho",215,"Middle Skeena","spawner",1976,-54.1
"Skeena","Coho",215,"Middle Skeena","spawner",1977,-50.4
"Skeena","Coho",215,"Middle Skeena","spawner",1978,-23.6
"Skeena","Coho",215,"Middle Skeena","spawner",1979,-46.7
"Skeena","Coho",215,"Middle Skeena","spawner",1980,-49
"Skeena","Coho",215,"Middle Skeena","spawner",1981,-66.6
"Skeena","Coho",215,"Middle Skeena","spawner",1982,-49.6
"Skeena","Coho",215,"Middle Skeena","spawner",1983,-49.4
"Skeena","Coho",215,"Middle Skeena","spawner",1984,-41.3
"Skeena","Coho",215,"Middle Skeena","spawner",1985,-47.6
"Skeena","Coho",215,"Middle Skeena","spawner",1986,-49.5
"Skeena","Coho",215,"Middle Skeena","spawner",1987,-46.8
"Skeena","Coho",215,"Middle Skeena","spawner",1988,-66.4
"Skeena","Coho",215,"Middle Skeena","spawner",1989,-62.5
"Skeena","Coho",215,"Middle Skeena","spawner",1990,-53.4
"Skeena","Coho",215,"Middle Skeena","spawner",1991,-11.7
"Skeena","Coho",215,"Middle Skeena","spawner",1992,-25
"Skeena","Coho",215,"Middle Skeena","spawner",1993,-44.2
"Skeena","Coho",215,"Middle Skeena","spawner",1994,-42.5
"Skeena","Coho",215,"Middle Skeena","spawner",1995,-58.2
"Skeena","Coho",215,"Middle Skeena","spawner",1996,-61.5
"Skeena","Coho",215,"Middle Skeena","spawner",1997,-79.9
"Skeena","Coho",215,"Middle Skeena","spawner",1998,-69.5
"Skeena","Coho",215,"Middle Skeena","spawner",1999,-42
"Skeena","Coho",215,"Middle Skeena","spawner",2000,43.2
"Skeena","Coho",215,"Middle Skeena","spawner",2001,154
"Skeena","Coho",215,"Middle Skeena","spawner",2002,177.4
"Skeena","Coho",215,"Middle Skeena","spawner",2003,226.6
"Skeena","Coho",215,"Middle Skeena","spawner",2004,160.5
"Skeena","Coho",215,"Middle Skeena","spawner",2005,206.3
"Skeena","Coho",215,"Middle Skeena","spawner",2006,207.5
"Skeena","Coho",215,"Middle Skeena","spawner",2007,203.9
"Skeena","Coho",215,"Middle Skeena","spawner",2008,116.5
"Skeena","Coho",215,"Middle Skeena","spawner",2009,150.8
"Skeena","Coho",215,"Middle Skeena","spawner",2010,163
"Skeena","Coho",215,"Middle Skeena","spawner",2011,110.6
"Skeena","Coho",215,"Middle Skeena","spawner",2012,54.2
"Skeena","Coho",215,"Middle Skeena","spawner",2013,65.9
"Skeena","Coho",215,"Middle Skeena","spawner",2014,155.8
"Skeena","Coho",215,"Middle Skeena","spawner",2015,134.5
"Skeena","Coho",215,"Middle Skeena","spawner",2016,126.4
"Skeena","Coho",215,"Middle Skeena","spawner",2017,107.6
"Skeena","Coho",225,"Skeena Estuary","spawner",1954,NA
"Skeena","Coho",225,"Skeena Estuary","spawner",1955,NA
"Skeena","Coho",225,"Skeena Estuary","spawner",1956,406.4
"Skeena","Coho",225,"Skeena Estuary","spawner",1957,673.5
"Skeena","Coho",225,"Skeena Estuary","spawner",1958,364.3
"Skeena","Coho",225,"Skeena Estuary","spawner",1959,125.3
"Skeena","Coho",225,"Skeena Estuary","spawner",1960,9.3
"Skeena","Coho",225,"Skeena Estuary","spawner",1961,37.3
"Skeena","Coho",225,"Skeena Estuary","spawner",1962,183
"Skeena","Coho",225,"Skeena Estuary","spawner",1963,249
"Skeena","Coho",225,"Skeena Estuary","spawner",1964,177
"Skeena","Coho",225,"Skeena Estuary","spawner",1965,51.3
"Skeena","Coho",225,"Skeena Estuary","spawner",1966,125.5
"Skeena","Coho",225,"Skeena Estuary","spawner",1967,105.9
"Skeena","Coho",225,"Skeena Estuary","spawner",1968,157.5
"Skeena","Coho",225,"Skeena Estuary","spawner",1969,97.3
"Skeena","Coho",225,"Skeena Estuary","spawner",1970,133.2
"Skeena","Coho",225,"Skeena Estuary","spawner",1971,54.2
"Skeena","Coho",225,"Skeena Estuary","spawner",1972,11.5
"Skeena","Coho",225,"Skeena Estuary","spawner",1973,-33.9
"Skeena","Coho",225,"Skeena Estuary","spawner",1974,-35.8
"Skeena","Coho",225,"Skeena Estuary","spawner",1975,-50.2
"Skeena","Coho",225,"Skeena Estuary","spawner",1976,-50.2
"Skeena","Coho",225,"Skeena Estuary","spawner",1977,-50.2
"Skeena","Coho",225,"Skeena Estuary","spawner",1978,-49.9
"Skeena","Coho",225,"Skeena Estuary","spawner",1979,-49.8
"Skeena","Coho",225,"Skeena Estuary","spawner",1980,-44.9
"Skeena","Coho",225,"Skeena Estuary","spawner",1981,-45.3
"Skeena","Coho",225,"Skeena Estuary","spawner",1982,-30.9
"Skeena","Coho",225,"Skeena Estuary","spawner",1983,-40.4
"Skeena","Coho",225,"Skeena Estuary","spawner",1984,-29.7
"Skeena","Coho",225,"Skeena Estuary","spawner",1985,-32.9
"Skeena","Coho",225,"Skeena Estuary","spawner",1986,-21.7
"Skeena","Coho",225,"Skeena Estuary","spawner",1987,-17.9
"Skeena","Coho",225,"Skeena Estuary","spawner",1988,-37.7
"Skeena","Coho",225,"Skeena Estuary","spawner",1989,-75.8
"Skeena","Coho",225,"Skeena Estuary","spawner",1990,-25.2
"Skeena","Coho",225,"Skeena Estuary","spawner",1991,-16.9
"Skeena","Coho",225,"Skeena Estuary","spawner",1992,42.8
"Skeena","Coho",225,"Skeena Estuary","spawner",1993,-8.8
"Skeena","Coho",225,"Skeena Estuary","spawner",1994,11.8
"Skeena","Coho",225,"Skeena Estuary","spawner",1995,85.8
"Skeena","Coho",225,"Skeena Estuary","spawner",1996,NA
"Skeena","Coho",225,"Skeena Estuary","spawner",1997,-54.1
"Skeena","Coho",225,"Skeena Estuary","spawner",1998,-54.1
"Skeena","Coho",225,"Skeena Estuary","spawner",1999,-18.7
"Skeena","Coho",225,"Skeena Estuary","spawner",2000,-0.8
"Skeena","Coho",225,"Skeena Estuary","spawner",2001,-4.3
"Skeena","Coho",225,"Skeena Estuary","spawner",2002,-4.1
"Skeena","Coho",225,"Skeena Estuary","spawner",2003,14.9
"Skeena","Coho",225,"Skeena Estuary","spawner",2004,13.3
"Skeena","Coho",225,"Skeena Estuary","spawner",2005,-3.6
"Skeena","Coho",225,"Skeena Estuary","spawner",2006,-24.3
"Skeena","Coho",225,"Skeena Estuary","spawner",2007,-44
"Skeena","Coho",225,"Skeena Estuary","spawner",2008,-62
"Skeena","Coho",225,"Skeena Estuary","spawner",2009,-68.9
"Skeena","Coho",225,"Skeena Estuary","spawner",2010,-62.4
"Skeena","Coho",225,"Skeena Estuary","spawner",2011,-49.4
"Skeena","Coho",225,"Skeena Estuary","spawner",2012,-49.4
"Skeena","Coho",225,"Skeena Estuary","spawner",2013,-44.1
"Skeena","Coho",225,"Skeena Estuary","spawner",2014,-48.2
"Skeena","Coho",231,"Upper Skeena","spawner",1954,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1955,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1956,-26.6
"Skeena","Coho",231,"Upper Skeena","spawner",1957,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1958,120.1
"Skeena","Coho",231,"Upper Skeena","spawner",1959,13.7
"Skeena","Coho",231,"Upper Skeena","spawner",1960,13.7
"Skeena","Coho",231,"Upper Skeena","spawner",1961,1.7
"Skeena","Coho",231,"Upper Skeena","spawner",1962,60.7
"Skeena","Coho",231,"Upper Skeena","spawner",1963,96.5
"Skeena","Coho",231,"Upper Skeena","spawner",1964,107.5
"Skeena","Coho",231,"Upper Skeena","spawner",1965,107.5
"Skeena","Coho",231,"Upper Skeena","spawner",1966,-7.2
"Skeena","Coho",231,"Upper Skeena","spawner",1967,-14.2
"Skeena","Coho",231,"Upper Skeena","spawner",1968,-31.9
"Skeena","Coho",231,"Upper Skeena","spawner",1969,-38.1
"Skeena","Coho",231,"Upper Skeena","spawner",1970,-25.4
"Skeena","Coho",231,"Upper Skeena","spawner",1971,-24.8
"Skeena","Coho",231,"Upper Skeena","spawner",1972,-70.5
"Skeena","Coho",231,"Upper Skeena","spawner",1973,-77.7
"Skeena","Coho",231,"Upper Skeena","spawner",1974,-77.7
"Skeena","Coho",231,"Upper Skeena","spawner",1975,-26.6
"Skeena","Coho",231,"Upper Skeena","spawner",1976,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1977,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1978,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1979,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1980,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1981,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1982,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1983,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1984,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1985,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1986,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1987,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1988,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1989,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1990,-70.7
"Skeena","Coho",231,"Upper Skeena","spawner",1991,-70.7
"Skeena","Coho",231,"Upper Skeena","spawner",1992,-70.7
"Skeena","Coho",231,"Upper Skeena","spawner",1993,-89.4
"Skeena","Coho",231,"Upper Skeena","spawner",1994,-89.4
"Skeena","Coho",231,"Upper Skeena","spawner",1995,-89.4
"Skeena","Coho",231,"Upper Skeena","spawner",1996,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1997,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1998,NA
"Skeena","Coho",231,"Upper Skeena","spawner",1999,NA
"Skeena","Coho",231,"Upper Skeena","spawner",2000,-36.7
"Skeena","Coho",231,"Upper Skeena","spawner",2001,-23.3
"Skeena","Coho",231,"Upper Skeena","spawner",2002,-19
"Skeena","Coho",231,"Upper Skeena","spawner",2003,-7.6
"Skeena","Coho",231,"Upper Skeena","spawner",2004,-7.4
"Skeena","Coho",231,"Upper Skeena","spawner",2005,19.8
"Skeena","Coho",231,"Upper Skeena","spawner",2006,24.1
"Skeena","Coho",231,"Upper Skeena","spawner",2007,18.9
"Skeena","Coho",231,"Upper Skeena","spawner",2008,-1.6
"Skeena","Coho",231,"Upper Skeena","spawner",2009,35
"Skeena","Coho",231,"Upper Skeena","spawner",2010,83.6
"Skeena","Coho",231,"Upper Skeena","spawner",2011,107.8
"Skeena","Coho",231,"Upper Skeena","spawner",2012,74
"Skeena","Coho",231,"Upper Skeena","spawner",2013,73.1
"Skeena","Coho",231,"Upper Skeena","spawner",2014,117.6
"Skeena","Coho",231,"Upper Skeena","spawner",2015,135.5
"Skeena","Coho",231,"Upper Skeena","spawner",2016,94.7
"Skeena","Coho",231,"Upper Skeena","spawner",2017,62
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1955,-61.7
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1956,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1957,-50.9
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1958,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1959,-53.1
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1960,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1961,-23.3
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1962,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1963,24.3
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1964,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1965,108.1
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1966,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1967,-42.9
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1968,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1969,-10.7
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1970,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1971,-38.7
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1972,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1973,21.5
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1974,NA
"Skeena","Pink",209,"Lower Skeena River (odd)","spawner",1975,81.3
